Land Allocation,,,,,,,,,,,,,,,,,,,,,,,,
scenario,region,land-allocation,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ01IRR,0.395567,0.508641,0.541942,0.516183,0.619189,1.28783,1.50548,1.8003,2.12413,2.49047,2.89988,3.34415,3.88214,4.51283,5.20689,5.98286,7.08309,7.91752,8.35545,8.73178,9.0846,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ01RFD,3.7425,4.8123,5.12736,4.79544,5.33856,9.26348,10.3348,11.8288,13.4213,15.1991,17.1605,19.4524,22.2339,25.4867,29.0434,32.9993,38.5985,42.8349,45.0554,46.9617,48.7611,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ02IRR,0.350112,0.490526,0.548346,0.508019,0.638013,1.40504,1.54761,1.67972,1.71465,1.66276,1.52952,1.31509,1.12541,0.970605,0.829394,0.713299,0.660972,0.678735,0.755465,0.826594,0.897469,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ02RFD,7.38401,10.3454,11.5648,10.2861,12.3102,25.1943,26.8487,28.2939,28.1433,26.669,24.0353,20.5519,17.4988,15.0221,12.7833,10.9523,10.107,10.3528,11.51,12.5822,13.6515,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ03IRR,0.0165335,0.0231644,0.0258948,0.0208781,0.026528,0.0755485,0.0870083,0.103127,0.115226,0.121867,0.121437,0.11266,0.10233,0.0924191,0.0819473,0.0725957,0.0689827,0.0716562,0.0799075,0.0875305,0.0950359,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ03RFD,4.12298,5.77652,6.45741,5.76518,6.92796,14.8286,16.6222,18.6861,19.9094,20.1843,19.3753,17.4464,15.4298,13.6075,11.8156,10.2726,9.56722,9.82003,10.8915,11.8793,12.8554,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ04IRR,0.0330634,0.0463236,0.0517838,0.0448431,0.0522296,0.118403,0.134243,0.157653,0.179674,0.200085,0.216972,0.229901,0.238582,0.243413,0.242971,0.239494,0.245058,0.256225,0.272333,0.286104,0.299016,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ04RFD,3.31281,4.64144,5.18853,4.51842,5.26288,11.8065,13.3886,15.7606,17.9985,20.0822,21.8181,23.0773,23.9096,24.3574,24.2805,23.9036,24.4262,25.5185,27.1127,28.4753,29.7537,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ05IRR,0.0992215,0.126593,0.151725,0.133921,0.15538,0.299738,0.331888,0.375578,0.414136,0.448788,0.478109,0.499255,0.516794,0.5311,0.540107,0.546829,0.572608,0.601956,0.63162,0.657785,0.681916,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ05RFD,6.62124,8.44777,10.1249,9.19506,10.8903,21.2263,23.8784,27.2779,30.3196,33.0877,35.4704,36.9923,38.2475,39.2647,39.8926,40.354,42.2165,44.3549,46.5285,48.4459,50.2151,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ06IRR,0.0010281,0.0014404,0.0016102,0.00133105,0.00155693,0.00330801,0.00366939,0.00418479,0.00465264,0.00508272,0.00545184,0.00574081,0.00598251,0.00618349,0.0063051,0.00639266,0.00679771,0.00729588,0.00783835,0.00834194,0.00881963,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ06RFD,5.2862,7.40626,8.27925,7.27725,8.53396,16.6421,18.5682,21.2204,23.6244,25.832,27.7385,28.8606,29.7533,30.4567,30.7913,30.9797,32.6719,34.8943,37.4051,39.7377,41.956,thous km2
SPA4_26date=2014-9-11T16:17:55-05:00,Africa_Eastern,CornAEZ07IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thous km2
